source_id,ra,dec,parallax,distance_ly
3683687763520080384,190.41242708810614,-1.4490230625523142,83.19347753572258,39.209804621994856
2799992744809482112,6.985243946351337,22.324902794590333,70.78101071168312,46.08580701520802
3934198156329808896,190.27687507168417,15.374863959510288,69.93036564670213,46.64640274412513
3637980098784983936,202.09031534474363,-2.360993707487208,75.59502148132108,43.15098978847455
1680921595450031232,185.89104416036437,67.18789533594021,75.61589004812846,43.13908092497202
1016186483391641216,137.15547190532683,50.53352258401724,95.92903009392947,34.00430502430801
746545859566712832,150.20647541595804,31.927317505911375,66.92957618058003,48.7377955479492
6887029163498137856,313.91378245728913,-14.037655663551345,84.85630425628715,38.44145733884366
2853900872207888768,0.5466960564268589,27.07764869795461,81.17903537377352,40.182788388415034
1003752587430126464,103.52263282869002,60.867337762118105,91.6112468233174,35.60698181841291
348515297330773120,25.451342746949244,42.612699774488185,68.02437179464543,47.953401316919916
5032683355641241472,14.622927124027411,-27.858385088201203,84.97896047373257,38.38597203137476
6364795328246346112,272.81495048666767,-78.9883353114025,85.6340687124235,38.092315932744654
6137710099384586240,198.28274383514085,-41.5109360365971,84.31428584114606,38.688580084113305
3668176368871118208,213.88230240079162,4.655318867383002,72.00423705033546,45.30288957467403
2926756741750933120,99.90509624943019,-21.025532807947208,65.30804349927207,49.94790572827922
1267906854386665088,225.8321422585927,25.424644489819656,155.77582970512213,20.940347460673745
1097353325107339776,126.46147954966091,69.02796394356187,81.37306875080597,40.08697287783793
2629427189619178368,336.1848241409647,-1.9853510894528266,86.15135317797584,37.86359563338715
1725759404752580736,211.37927527966667,83.8427056014529,103.44742930702999,31.532924712110983
326173044957518080,34.26965162484768,34.22313618253068,91.6503559470644,35.59178757455206
5052876333365036928,44.36088479989624,-31.096292745521065,102.6992596547482,31.76264377139728
883439489632629120,109.08221549977452,27.14164565299547,83.87595614967746,38.89076381053623
3399063235755057792,88.59482419468164,20.275852148021837,114.94966074779107,28.3776392098894
3217523558083415040,84.96740404897075,-0.9823154098644139,78.9450877619853,41.31986032917886
527956488340229632,8.14303081725879,67.23432836058251,101.08642729912918,32.269416252562536
3545469496823737856,170.36193916124157,-20.454238172164345,72.86378758599548,44.768466038772885
4894945708668731264,69.75363653878574,-23.88637247111139,80.7266330030694,40.40797787114411
3303349202364648320,58.84840242722281,11.559360051407344,109.13810688571644,29.888735411324213
1473166433840438016,199.8920812760396,35.1067150662818,72.97333539774851,44.70125946991652
5556620540565785600,96.19120978811503,-45.36352820069851,82.02476334752949,39.76847804094577
890663968222557440,105.15346805778951,31.954629846701277,89.01818111840318,36.644199634468045
6035956925371144832,240.48370481160092,-33.953335435472205,66.55190508428099,49.014374507672166
1706907487621086464,235.33382179303194,75.98958834491458,73.25728827586713,44.52799273317613
5809399363316632064,248.45184553473769,-68.14812564379535,66.17350999369329,49.29464978222989
4667836363565989120,55.03513536747006,-67.39901254142404,106.86018732729843,30.525868254459734
3724242219117947904,210.88515306890974,10.785386119300135,66.14686931896217,49.314503219654114
4468009917744160000,270.1111446302847,1.58076369973362,128.05461654386062,25.473505665316768
750586216906847104,162.43628733718958,35.542869572300205,102.75212885827295,31.74630089172468
3104733181410232576,98.87393995438822,-4.0547741963145425,79.1638592251515,41.20567177911932
5848753805085988352,223.53849427608563,-66.08142937993206,93.94183047042658,34.72361549338658
6838311796136238976,326.76139246141946,-16.128607188133948,85.94055985093036,37.95646672139624
3238449635184620672,75.08759875013749,3.5123475927207517,75.60814926066453,43.14349751842252
5951165616635298816,259.7685324639266,-46.63635961449501,113.28575402688406,28.794441348961566
3426333598021539840,91.91027346627297,24.497694088057266,138.0615808560256,23.627137830630108
6118581861234228352,216.36501919485525,-36.841877719814676,84.42185654875391,38.6392829221445
1073206263054159104,158.84150877915906,69.446793871661,78.57484210850646,41.514560035582406
5970971561918864768,251.320599108684,-38.809501382384276,67.23260439672681,48.518126424964265
6035956895316486656,240.4834749092988,-33.95343504148743,66.08551390746764,49.36028801360951
3762231926405726720,160.7529993971504,-9.209721776944628,82.00054600006021,39.7802229267791
4822636399484228224,79.34425241093663,-35.36592307249036,85.45190598238578,38.17351950783166
411413822074322432,17.094749861202942,54.91320397755905,130.28806976927032,25.03682805169145
1648484868558988544,250.0827910688673,67.60294000951913,69.82066562861976,46.71969209446914
5588607120530408832,116.39431122718193,-34.164961809798164,65.4543891564485,49.83623011442665
1355264565043431040,257.3834721191679,43.680105808986085,131.59960903219002,24.787307682670214
1695191332232990720,226.70263614661923,70.46161913358111,193.9412326077981,16.81952804021129
2920772722738017920,105.30823249972617,-25.948559529025317,67.80068788037818,48.11160626799536
1093918828739878528,129.09378163676524,67.2952414926635,70.6194625207145,46.19123232555291
308256610357824640,16.41654124373291,28.491827062343326,79.92625234127838,40.812622942353585
5202336655483914624,153.3585192023737,-78.71648809804049,71.01128852589831,45.93635839758528
2452167910719793664,22.16461895808497,-14.968106174896121,74.8961142038147,43.55366142391745
4996141155411984128,1.149203206864745,-40.74178765539875,82.34660183411951,39.61304932255774
6254033894121581952,235.51777703710027,-19.476366652438784,103.17978190067224,31.614720829127354
3562157781229213312,170.45272777167042,-13.219297317801288,69.67002188747037,46.82071157188263
1954170404122975232,327.0723954642871,40.068517793015445,123.6752359487603,26.37553084072121
1439121018358632832,263.75066378504704,61.872440036356195,69.28321399452818,47.08211140807678
2572901021957789568,24.24124978791965,9.563070454755835,163.44784569658697,19.957436490508087
348020482735930112,24.198321215249642,41.4037617615712,74.19396780666189,43.96583841560101
1018776176872261248,143.20753978122536,51.67490604097004,73.82839808283359,44.183540273217346
5826168461855385472,238.7838064740902,-63.43251144584002,80.48541193436336,40.52908373830767
4145132555890838784,270.0048284417198,-15.991307055710744,81.14618021342797,40.19905793988573
3489338019475637760,182.10387983595368,-24.72905347552688,66.76962847793135,48.85454770919017
2781513733917711616,11.340895337317605,16.57888041078732,65.40568817765696,49.87333809774549
6805455124526007424,311.52362917337143,-25.271595679561823,68.33702615446357,47.73400575885224
2995725777563537792,89.10103276512667,-14.16708077541103,66.85733766272052,48.790456126985184
1735245338242513536,310.8514381606976,4.764685971871537,66.45450511974344,49.08621310356985
31235033696866688,48.51322023809659,16.051276290714064,72.63052496463385,44.91224594051018
5302788969815543936,129.50851733832945,-58.934301092646784,89.99288677083074,36.24730928241883
167202325215063168,60.40425876511105,28.830850805459676,80.3803592551793,40.58205300680854
3372159045217009920,96.54174584642976,18.756661354398116,67.79338226262148,48.11679091866957
6768500538717144064,296.2257504183332,-23.633980573875828,67.38809258793555,48.40617792740425
3489338019474046720,182.10297084694267,-24.72926444100704,66.22577613841631,49.25574587728804
1237730036208674048,219.86144069695553,19.489464200444402,70.55508407142764,46.23337981849272
4805600119646735616,83.3667058276365,-42.95553305572998,95.93197430133851,34.00326141264963
6412596012146801152,331.07645259656397,-56.79381206688221,270.6580324694526,12.05210859710273
954697944875755136,103.12722334041374,47.17695671420637,109.7650559630471,29.718018830129026
1589250088362827776,228.7472256453729,48.8013123316322,101.96447580239942,31.99153405467945
2571309955621962240,30.617298488262897,10.581070527181739,69.63528953415874,46.84406458021354
2616132101175106816,334.3269747930502,-8.804702900332636,90.48928671844165,36.0484662692695
3808159454810609280,162.17643932515588,1.1984772079068111,66.58936845159879,48.98679888173171
1891598193816300544,331.7542260532072,25.34522096646813,84.00535559575758,38.830857590759805
2541756977144595712,6.102300390912706,-1.9715863953017747,80.34408055734905,40.600377493543
2756363608023588864,354.9893506001899,5.6243516012277475,73.23703628604858,44.540305908329074
4594497838483177984,266.60269364370964,27.71382058642485,120.39791474431885,27.093492498830198
19316224572460416,39.02838450657828,6.8933391075785275,138.34000380964673,23.579585876609134
4364185165038935040,256.8480177069732,-5.97359242799324,83.58184320975984,39.02761502655037
1604859511344724864,216.2974561533579,51.84896726025888,69.06857806595082,47.228422697297276
5129338021224785408,41.277321981998256,-18.572408740298428,70.0458650896813,46.56948694721077
1182574753387703680,226.7214820355615,13.351625200859788,85.42497964479966,38.18555197277799
3171631420210205056,68.81802669744249,-16.114491965535613,94.30540423531323,34.58974622345688
3902874650602495232,188.3144928018531,9.022091624851694,231.11849780261377,14.113971971148342
5185493447310441728,42.81745198144149,-3.8882601693023133,86.29320806413826,37.80135277362138
5278042880077383040,124.37351805519963,-61.91613022264878,191.83624032785028,17.00408637296689
3941342198772052352,195.17330119801719,19.204062197982527,72.14021725661584,45.217496204599364
6234648404610590208,235.11768297918377,-26.23362424553389,67.27383997777498,48.48838718107447
1266092694562422912,223.4610677954632,23.556244599185025,86.27588304488538,37.80894364538617
5138510181584617856,31.2762752397911,-17.615403066083893,107.29720247543435,30.4015382017703
2531195858721613056,17.464999678254976,-3.723958771440576,94.62252050825498,34.47382274831095
157915472050611456,69.55439166864008,28.216397864189464,76.30705689396355,42.74833983615542
3796442680948579328,177.67712091756832,1.763518531662046,90.89451645739487,35.88775348762653
6109949904687424640,212.99539892266262,-41.539721990460095,109.7322981748391,29.7268903892141
3263836568394170880,54.21723179468776,0.3995245948754849,71.83697877936342,45.40836843958524
3902874650601954816,188.3146767758809,9.021829208339808,223.47747382423316,14.59654946057601
2340736324254735488,1.176391320557835,-20.974587718358716,66.48052358071891,49.067002248250425
1193030490492925824,239.11469743534354,15.655912590196278,89.56466413447797,36.42061332471732
4975284381907834752,11.435777957393372,-47.54849900150127,66.8903036069997,48.76641043768039
4683897617110115200,6.482504988433097,-77.25279546754571,133.71940556671353,24.394365097387197
2281778105594488192,354.83578083298244,77.63312481414683,72.51669209892496,44.98274680745343
5140693571158739840,24.771554293454546,-17.948299887129313,367.71189618147696,8.871075518291374
1227133699053734528,214.1007048706065,13.807844590980304,107.7374959463015,30.277295488896875
5808612830236138368,247.1198786603902,-70.08390985846162,82.86994368147813,39.36288423868054
6306068659857135232,226.94794579637428,-16.46512505032577,134.94740215429607,24.172380853025217
4296708789290712064,298.8285089900959,6.404626612168723,73.52487469097186,44.36593756480814
5676353096222033792,140.30995408199593,-21.08305778696315,79.5729260087761,40.993842549414786
1518564478676515712,189.11736017524785,35.19971562564376,84.22249346395863,38.730745978162105
2985035874544160384,80.90975753594236,-14.049842851725447,78.52730159417737,41.53969299566344
3060788519149063680,114.02980309738263,-3.1120644097654666,70.27489246720906,46.417715993262895
5059348952161258624,48.020701120552644,-28.98487006133274,71.43370405378651,45.66471868158837
4346523537966269824,238.81994068189468,-9.938501948798207,73.98015549061564,44.09290543345483
2195115561168483712,311.32320634108095,61.84241929401267,69.597553957676,46.8694632857888
4371611781971072768,267.6016120498805,-0.26995464832350585,108.58090208988929,30.04211548454014
438829629114680704,41.05222216366374,49.22805187168278,89.68495177109118,36.3717651131242
3288921720025503360,72.46212402119102,6.9613310085374644,124.61980141424488,26.17561545582058
5600272629670698880,118.73006937760915,-29.351037975264653,80.09774077949538,40.72524353689456
4430238051199001216,236.60988904592512,7.352758689332476,83.921443569609,38.86968409086433
4540481374832743040,259.4321138774718,11.668137650695137,80.84072827903502,40.350947714630585
5164120762333028736,55.811663307520355,-9.760083664068041,110.02539078597692,29.647702014031402
3460806448649173504,178.91497468580934,-37.46337796594098,84.7295814629436,38.49895094107874
2043885295914531072,284.25768829000344,32.90072064481614,67.14120107780762,48.58417704234663
4485574134969389312,275.3683665207943,14.23247324605056,107.03389973358114,30.476325800699296
4594497834189213184,266.60286144324283,27.713737369131668,119.88706136425247,27.20894117246794
4404521333221783680,241.88009311791402,-4.704552695906939,65.48727269947875,49.811205529497705
3269362645115584640,49.841600693178854,3.3706161908023495,107.8023393880993,30.259083601669076
4937000898856154624,32.62406949532682,-50.820823199984886,92.6160563378182,35.220674783450235
4975284381905517824,11.436071926527749,-47.548637979609296,66.24912169790105,49.23838862158605
5663558453071724288,145.55812521272944,-23.914401382944526,66.8827127039656,48.771945217565765
5723739672264914176,127.13972607496012,-13.155389282912278,85.60140584357408,38.106850791222975
4055584308787727488,266.5596831413788,-32.10354269209381,70.73346293240992,46.11678638040155
898506097466756352,112.98899633165921,36.217950231456044,83.52137276007491,39.05587147580157
5753687109122994048,128.9248121022928,-8.321818266749508,138.31472927732594,23.583894622383813
436648129327098496,47.27540485964256,49.612873858437766,94.54120718732504,34.50347311026646
1099288637370627072,104.49025985938317,62.319580264093716,87.24166697188599,37.39039054642541
3400292798990117888,81.10726354597193,17.38350331190306,68.59075963795857,47.55742635331288
2534338503471881728,20.68655379488495,0.5321286845420266,65.5162387375755,49.78918300035356
1460229442589223424,197.9642816133702,27.882105372524595,108.72500920524958,30.002296839010064
2616132101175335936,334.3256811695789,-8.806486660337637,89.73400494631565,36.35188245472301
3899128064731508736,178.4708883615381,6.994985335869285,67.1388993676002,48.58584264451275
3457493517036545280,90.62784809820145,39.1806905535364,85.75744552331717,38.03751359540056
3504014060164255104,197.34115170448115,-23.511634424344077,66.60378617091048,48.97619471105524
1262763648230973440,225.2839023288742,22.83363768365745,93.16551240283296,35.01295614514122
3372159045216183552,96.54210989551521,18.75620888605506,68.4141911114458,47.680166161524085
2123161836616023296,271.81657739849993,50.258178718160494,68.46570492414169,47.64429145386315
4966414930843912320,34.79970798388996,-36.775678974991415,65.58513135313801,49.736882929089774
746545172372256384,150.24996758591067,31.92176197567589,66.99581320003026,48.68960975606946
4327580052130121728,251.34039587353647,-13.334776311065896,88.69700701248088,36.77688920823441
777254360337133312,164.8647031186751,40.43050097561348,72.00696109116399,45.30117575535738
3737308025029348608,195.1911254275066,12.3755949261537,86.90096932259803,37.536980604792156
5140693571158946048,24.771674208211856,-17.947682860008488,373.8443122683992,8.725557385658625
6364795328244240256,272.81643002055984,-78.98860780809746,85.71192211427798,38.05771612087804
558611490995613056,30.47990733603085,73.54177186327202,84.39373746893237,38.65215711297098
1534011998572555776,188.43142838333532,41.358776694084185,118.02660559667956,27.637836261655313
4468557611977674496,271.36591160903725,2.4941987580927343,195.85633153170514,16.655065345548703
2964000159821218432,86.11439122579156,-22.45002336420253,112.29602820037746,29.048222383959928
4594497769766809216,266.6132135058437,27.717275040505413,119.92480848370072,27.200376979908597
776067089642433664,161.3393108665803,38.51243753117977,72.12030429452771,45.2299810976742
5600272625752039296,118.72988609267786,-29.35124237608166,80.477557931406,40.53303907134363
188771135583573504,79.78833900872726,40.09609817127969,79.6021083335795,40.97881410791669
3507879565090229888,199.596298132351,-18.31592210064546,117.1726460991387,27.83926205131573
5059349158319689344,48.019242438399225,-28.984121178116506,71.00889596182354,45.93790617099224
4548562269906020352,258.95767849848045,19.000090899565294,73.38289003014775,44.45177886370895
6265453524968112640,233.73300367948724,-14.315148845721595,91.42155251977951,35.680864195499744
4405150047715392128,243.60495984709542,-2.848575653404131,68.94932895651257,47.31010510714897
2794735086363871360,9.07135464103575,18.35341013813914,114.47346356966919,28.495687107560332
4660766641264343552,82.18605720150947,-65.44556102984839,66.99194426467628,48.6924216904688
266846631637525120,75.85667289714588,53.121863566969814,72.23599415423742,45.15754283155593
3575733210781078016,180.18562930618162,-10.448272003975848,78.33591471044681,41.64118095840632
96331172942614528,25.62258568627586,20.26551918225611,130.823369060264,24.93438308026874
5736464668223622784,133.52345169892317,-13.127733812331046,65.66507414233283,49.676331636044864
5260451999698559872,97.69447071943821,-76.71691328105032,112.59875347455532,28.970125328582217
6759481141756109056,290.376709235217,-29.2629248637208,66.48265646041662,49.0654280931475
4900108950849461248,5.0356095474274705,-64.86961713712722,116.18257854098105,28.07649856772111
56252256123908096,50.25045284304823,18.905182682497294,68.26935003550837,47.78132497677747
4971892010576979840,33.787482009816834,-30.668656065288527,71.16201364456924,45.83906262535814
798068940086479104,143.9127091741506,35.809996593021495,88.9811810849401,36.65943697562459
2805045756653326080,12.6395419316077,24.81657513314053,66.7255813106135,48.88679777573013
1287312100751643776,217.1782722724106,33.17441210569135,91.16336899570281,35.78191587186474
1873073175244118784,315.02594408686326,40.069067417758205,66.5535331063445,49.01317552574885
1901773448080491392,335.8726516821843,32.4583034620584,65.64668620237572,49.69024620593796
4934923028038871296,18.80055894824174,-45.53087326120101,65.52703093363316,49.78098280240725
3968118399284369280,165.83769461159238,13.632847157123214,65.84372644884124,49.541545959347914
6764810715133775744,291.9700426765159,-28.18974795693017,66.2178950666151,49.26160816073107
798068905726303232,143.9106108359265,35.80898121341234,89.009238360773,36.647881276979746
2331849006126794880,352.8410547369359,-27.827134298544284,73.37852499956868,44.454423143817266
121843656638575872,48.553529144575485,28.674319540257407,67.06843606389471,48.63688780356173
853819947756949120,157.65517382143014,55.980393770343866,77.24853141451939,42.22733999298897
4586421272742268544,275.8677047967366,28.16659386869418,67.35307253186818,48.43134659456821
4595127343251508992,262.8734755822196,27.355330103711275,83.6539942300634,38.993953965054175
157915536473892224,69.5547038414492,28.21620859415161,75.66627620353817,43.11035462119739
660597997697274752,134.5586915113887,19.76257888198771,196.2619260343735,16.62064602091335
4468557611984384512,271.364453818457,2.495224095912567,195.5673545594233,16.679675436366548
3257243312560240000,57.75016330188741,-0.88123385827372,68.12178340399474,47.88482974168161
1669449084967072000,220.58818818669567,66.0555785489988,91.35668867831825,35.70619784048908
6526541563232943872,352.5636566929017,-47.616850415246994,73.59921732853974,44.32112349019623
4015042738059517440,185.36164355544952,30.642055780659078,83.50380208181748,39.06408952258096
1282632682337912832,221.0710869095232,30.0357734179162,67.65457338769673,48.215513551567355
425040000962559616,12.285227381524425,57.81272812559009,168.83216034019418,19.320963455227492
6401464693867773568,321.61171581249374,-65.3626399731515,108.01020563892783,30.20084982436462
4315804351350378496,291.24577656808344,11.947271123353104,67.01526888035684,48.67547432845024
229155579195699456,64.97040176423637,42.552042686039414,97.4489959770632,33.47392107321234
2322561156529549440,6.183609706573537,-27.13725776001971,129.31674036196353,25.224885740775026
4025850731201819392,175.26250050618376,34.19993957543697,104.42517041496379,31.23767945062952
4393265392168829056,258.8314799887317,4.960575338342743,68.29864790496704,47.76082836279355
4588438567346043776,276.5340620561428,30.235540273676598,90.08581468837797,36.20991841261367
5264749303457104384,92.5589813200266,-74.75420492762049,97.86660800672941,33.331082648493364
191109281417914880,84.85713696339813,40.64152329977908,87.97466867359388,37.07885518844937
6021430250773733632,245.00935124845444,-37.52540960854646,117.67912787614085,27.71944404137076
659464504288593536,130.1198700178225,18.400428577282916,73.85725694447376,44.16627607023623
4752399493622045696,43.77198593477078,-47.01672835622661,205.42508538452748,15.879268074266516
2976507997939000064,77.14837445280509,-18.178273078582706,108.32540981694386,30.112971698074944
2635476908753563008,346.62652162764437,-5.043528319429532,80.21231612635748,40.6670715611978
4345775217221821312,243.90633606005997,-8.371641161548801,70.73714672122247,46.114384749722156
1237090738916392704,222.8480514738455,19.100269640072455,148.06949945238355,22.030195361395137
5902750168276592256,230.43977568214885,-48.31885569587278,67.84669435693799,48.07898204795041
4763906879239461632,76.3774682786158,-57.47218051585344,85.52329311905011,38.14165569442271
1901773452377248512,335.87225544810565,32.45820740596688,65.3811407466624,49.89206310485673
5368479017141170304,179.85615309644894,-52.78916142373409,105.70523312526174,30.85939932732089
230171768457140736,59.3320361570653,41.12839689730314,70.50773123988075,46.26443005096922
6018047019138644480,246.0058026651914,-39.192965569776966,77.56546482061312,42.054798582643436
43574131143039104,58.17597943609416,17.014956629753385,103.50079405457333,31.51666641591204
6823750688771587840,330.50768974078255,-19.482782162134956,77.44021949599501,42.122814491360025
6746465363623545984,297.90137035633575,-35.17664567118845,88.20701360002398,36.981186267019396
740483560857296768,152.92260660408905,28.76323852724818,67.87941634391845,48.05580506869302
5260451999700465536,97.69292692592067,-76.71700457680214,112.65840008030332,28.954787194517536
6743125631414820224,288.16782061103294,-36.25773830304885,87.08411564393202,37.45803670255558
788357434914248448,169.87953937654436,46.69261027622741,95.5222210669127,34.14912219969205
5381537023379295232,176.62052057636615,-40.498565145629904,107.30243385622761,30.400056017095466
3493736924979792768,178.92674906227322,-22.4171647007583,91.26917049175621,35.74043658361765
1333760419707327744,260.16557980211155,32.46311742250856,68.55754109923836,47.58046959820499
33732162042339072,41.64079022240677,16.416972047012635,71.60475602761157,45.55563318646232
4109030160308320128,258.83412017812816,-26.606806615399403,168.00307885629599,19.41631083314968
6171593062022433920,206.69006617532062,-31.823053176784082,73.44179629046599,44.41612494196937
5959737748540750592,259.72598916547736,-41.53185283525289,88.61369832442405,36.81146438621121
3714914271705535360,205.33890852183194,5.012820020550077,68.15547717234477,47.86115709749019
3814642931282607104,165.3366903782542,3.0029948261579675,67.26273859267363,48.49638995155786
2492866780297999232,33.554613532263986,-3.96280045849318,80.05476146505663,40.74710785846063
6508776375901968640,334.5683625481559,-53.62987304773594,71.09384614454987,45.8830148725899
279844370905734144,79.22394987339135,56.67019026164824,68.93347739427585,47.320984277965245
5047423236725995136,46.54737320915348,-36.800989381416464,75.41841248498032,43.25203743382468
1227705135863076864,217.0156415738216,13.934833566564166,75.587670827904,43.15518608089982
1586968533013974528,225.23315891676822,45.42719495066728,85.4272212919698,38.18454996740751
65829792677145344,58.691130905257694,24.27252217695994,74.98865311008939,43.499914516548536
6792436799477051904,310.4647312153549,-32.437514921328194,101.97239029860124,31.989051060272587
3858896247076028288,159.00215147100806,5.120786583129691,65.47083288977467,49.82371318678403
3637980103080627328,202.08850669038435,-2.3625012355969925,75.87835660438864,42.98986095609948
6427464123776727168,302.19503988923026,-66.18709128441725,163.9544145383167,19.895774134447958
1266092694561970432,223.46080112078175,23.5562410319204,87.50119907203403,37.27948913379585
4722135642226902656,49.56622620807744,-62.5034842270098,83.06064664354982,39.27250908602594
2450599697900838912,23.49187379987124,-17.640773463135556,68.01866753795035,47.95742283807601
3421840993510952192,77.58263149822184,27.23104763817728,97.31851018481419,33.518803296569686
6792436799475128960,310.464334034236,-32.437036784381455,100.79210677742213,32.36364537159076
2371032916186181760,11.2486779084442,-15.274191339893132,66.82874472085788,48.81133131596738
2980492387558410112,71.90182063625531,-16.933703052251126,75.52889944115644,43.18876647396909
211810233512673920,79.35014604066659,45.83684161390765,75.18378634422855,43.38701412382918
4103671243754951296,279.6869546094248,-14.493090301699558,74.79177425095429,43.61442194237529
1092545710514654464,129.79848216263676,65.02129699890843,69.2575995687921,47.09952438879902
5055805741577757824,52.87633565748463,-30.71257633526702,79.94684601571684,40.802109933876814
6018209128388194688,246.71366499706508,-38.210202611793854,71.73695812719225,45.47167994238555
3256334497479304832,59.36949755306553,-1.1571447425364605,65.49184428680476,49.80772851219316
4975284381908412672,11.441179788312354,-47.551632903583055,66.45087121691725,49.088897410415754
2974726136265625088,75.61776596344842,-21.257639202011276,118.82496536460518,27.452143495188963
6282457918962299776,221.85046184472634,-17.70590074914838,75.19475017006016,43.38068804833679
5522879208777731200,126.79825388997618,-44.98692137708433,72.61418311987062,44.92235345559324
6798111177125746944,306.92255979719243,-27.751601189468722,69.95970246803437,46.62684209513979
200296663143599104,73.15109158635963,40.70183928537737,74.06984596438883,44.03951375257751
1889703529122914560,342.9758008163989,31.754005503153618,66.20519427385788,49.27105849892581
4497414466452138496,274.2750771257661,13.468650786638403,66.11036115185362,49.34173619937242
4079684229322231040,279.722148569977,-21.05255555408361,76.74052986202392,42.50687356296512
4109030160308317312,258.83511696459266,-26.60789783205067,168.13027793748972,19.40162140939778
3098328182579892096,122.99468256110134,8.750401522062495,147.72184850183513,22.082041573961735
2681122098893985408,326.6718481188171,-0.1755173375144743,80.73788287850039,40.40234749416045
6697578465310949376,302.8022690433109,-36.10821653736984,166.3272042796776,19.611945106195485
74203982469858816,34.126686286501574,13.584959360471915,109.94998579551846,29.66803475597137
5951165616611763456,259.7726543146931,-46.63575837613547,113.75134443945775,28.676584141263884
3553682127126319360,159.73017337204226,-20.680003391633377,70.83755933851121,46.04901736396494
660597997696173440,134.55918967906837,19.762959843487355,194.14430904826264,16.801934684519104
4989399774745144448,15.720962344336396,-37.627709358232806,88.29148364566794,36.94580570297226
5761985432616501376,133.39836837028676,-3.4931644292214545,115.48757106313471,28.245463732341644
2452378776434477184,26.009055057160104,-15.933680200693857,273.80974511859966,11.913381675247084
3342958387205080064,89.24084594405419,11.741022819481223,70.31531672603114,46.39103045940471
2947050466531873024,101.28662552099249,-16.720932526023173,374.48958852876103,8.710522534992922
5701750715316821248,130.24445565917404,-23.45269701927076,65.87719202272015,49.516378883832516
